t_trade_epoch,current_close,next_close,predicted_close,actual_change,predicted_change,same_direction,predicted_percentage_change,action_recommendation,portfolio_value,action_taken,portfolio_return
1668510000,398.4181927399819,399.5529186493021,398.9213809940998,1.1347259093201956,0.5031882541179016,True,0.12629650535217785,HOLD,10052.842474330077,HOLD,0.0
1668510900,398.77155036963865,398.4181927399819,398.5187904554605,-0.35335762965672757,-0.2527599141781707,True,-0.06338464064045606,HOLD,10052.842474330077,HOLD,0.0
1668511800,398.3684240597486,398.77155036963865,399.19569540900056,0.4031263098900695,0.827271349251987,True,0.20766488990801896,HOLD,10052.842474330077,HOLD,0.0
1668512700,399.045278110922,398.3684240597486,399.50225109081674,-0.67685405117345,0.4569729798947151,False,0.11451657367254726,HOLD,10052.842474330077,HOLD,0.0
1668513600,399.343890192322,399.045278110922,398.8548473482916,-0.2986120813999946,-0.48904284403039355,True,-0.12246158161950918,HOLD,10052.842474330077,HOLD,0.0
1668514500,398.6770894145558,399.343890192322,398.32360496742916,0.666800777766241,-0.3534844471266183,False,-0.08866434929724672,HOLD,10052.842474330077,HOLD,0.0
1668515400,398.1495414040823,398.6770894145558,398.16804196013027,0.5275480104734811,0.018500556047968075,True,0.00464663502630833,HOLD,10052.842474330077,HOLD,0.0
1668516300,398.0100895620685,398.1495414040823,398.1700903741439,0.13945184201378424,0.16000081207539552,True,0.04020018996288381,HOLD,10052.842474330077,HOLD,0.0
1668517200,398.1480483436753,398.0100895620685,397.77613153206806,-0.1379587816068124,-0.37191681160726375,True,-0.09341168772632809,HOLD,10052.842474330077,HOLD,0.0
1668518100,397.8408760492752,398.1480483436753,394.13497861871156,0.30717229440011806,-3.7058974305636525,False,-0.9315024306614116,SELL,10052.842474330077,HOLD,0.0
1668519000,394.4964207375947,397.8408760492752,393.7110433301177,3.3444553116805196,-0.7853774074769717,False,-0.19908353186286004,HOLD,10052.842474330077,HOLD,0.0
1668519900,394.69549545852806,394.4964207375947,395.35836480002246,-0.19907472093336764,0.6628693414943996,False,0.16794449116383428,HOLD,10052.842474330077,HOLD,0.0
1668520800,394.6357730422481,394.69549545852806,395.8483584378394,0.05972241627995345,1.2125853955913044,True,0.30726697335203057,BUY,10052.842474330077,BUY,0.0
1668521700,395.48721562368,394.6357730422481,396.65969913143203,-0.8514425814319111,1.1724835077520197,False,0.296465590146327,BUY,10074.531887028492,HOLD,0.0021575402930862353
1668522600,396.512052287045,395.48721562368,396.12114494354034,-1.0248366633649653,-0.39090734350463663,True,-0.09858649724514529,HOLD,10100.638292586467,HOLD,0.002591326907366076
1668523500,396.08404163703824,396.512052287045,396.84521801440695,0.42801065000674043,0.761176377368713,True,0.19217547221108103,HOLD,10089.735267732223,HOLD,-0.0010794391936840286
1668524400,396.8654099167017,396.08404163703824,396.59357939446926,-0.781368279663468,-0.27183052223244886,True,-0.06849438510892232,HOLD,10109.639627059158,HOLD,0.001972733555318351
1668525300,396.62652025158167,396.8654099167017,397.0269362695923,0.23888966512004117,0.4004160180106169,True,0.10095543226827887,HOLD,10103.554217838184,HOLD,-0.0006019412605653418
1668526200,397.0674707584491,396.62652025158167,397.21790009215624,-0.44095050686740933,0.15042933370716582,False,0.037885081197869666,HOLD,10114.78686902523,HOLD,0.001111752453133219
1668527100,397.2635593585685,397.0674707584491,396.64678167979685,-0.19608860011942397,-0.6167776787716548,True,-0.15525654549526746,HOLD,10119.781975760781,HOLD,0.0004938420156777035
1668528000,396.6961964039084,397.2635593585685,396.3050344296269,0.5673629546600978,-0.3911619742814878,False,-0.09860492180853034,HOLD,10105.329128860969,HOLD,-0.0014281776953722902
1668528900,396.3577693783216,396.6961964039084,396.17347370625623,0.33842702558678184,-0.18429567206538877,False,-0.046497302766248895,HOLD,10096.70813246459,HOLD,-0.0008531138656094894
1668529800,396.2283708097149,396.3577693783216,395.82116568398567,0.1293985686067458,-0.407205125729206,False,-0.10277031018678937,HOLD,10093.41186913656,HOLD,-0.00032646911099976084
1668530700,395.8799900480816,396.2283708097149,396.0757874077991,0.3483807616332797,0.19579735971751688,True,0.04945876645438339,HOLD,10084.537314022644,HOLD,-0.0008792423443110264
1668531600,396.138787185295,395.8799900480816,395.9014223922177,-0.25879713721337794,-0.23736479307729041,True,-0.05991960412759642,HOLD,10091.1298406787,HOLD,0.0006537262395656107
1668532500,395.9695736725016,396.138787185295,395.916888468909,0.1692135127933625,-0.05268520359260265,False,-0.013305366648240884,HOLD,10086.819342480509,HOLD,-0.0004271571435752186
1668533400,395.9894811445949,395.9695736725016,395.89279031345086,-0.01990747209327992,-0.09669083114403065,True,-0.024417525148533972,HOLD,10087.326459915588,HOLD,5.0275257032161846e-05
1668534300,395.9695736725016,395.9894811445949,395.82850306054956,0.01990747209327992,-0.1410706119520455,False,-0.035626629249226646,HOLD,10086.819342480509,HOLD,-5.0272729557709894e-05
1668535200,395.9098512562216,395.9695736725016,395.5949437630937,0.05972241628001029,-0.31490749312791877,False,-0.07954020141926693,HOLD,10085.297990175266,HOLD,-0.00015082577109670758
1668536100,395.68091532714817,395.9098512562216,395.5208898507739,0.22893592907342963,-0.16002547637424414,False,-0.04044306161239427,HOLD,10079.466139671831,HOLD,-0.0005782526712762026
1668537000,395.6112391748215,395.68091532714817,395.75549592378906,0.06967615232667868,0.1442567489675639,True,0.036464269637146614,HOLD,10077.691228649048,HOLD,-0.00017609176896749013
1668537900,395.85012883994153,395.6112391748215,396.05005985143106,-0.23888966512004117,0.1999310114895252,False,0.05050674407393348,HOLD,10083.776637870022,HOLD,0.0006038495408227096
1668538800,396.1487409213416,395.85012883994153,395.4596371808846,-0.29861208140005147,-0.6891037404569715,True,-0.17395075871105659,HOLD,10091.383399396238,HOLD,0.000754356408257717
1668539700,395.56147049458815,396.1487409213416,394.9993308306268,0.5872704267534345,-0.5621396639613749,False,-0.14211183492125928,HOLD,10076.423435061344,HOLD,-0.0014824493077717493
1668540600,395.1035986364415,395.56147049458815,395.1066966788271,0.4578718581466319,0.0030980423856021844,True,0.0007841088758224342,HOLD,10064.759734054482,HOLD,-0.0011575239053847053
1668541500,395.2130897329548,395.1035986364415,394.70675159488246,-0.10949109651329536,-0.5063381380723513,True,-0.12811775501021072,HOLD,10067.548879947426,HOLD,0.00027711996775314773
1668542400,394.8149402910881,395.2130897329548,396.9945939399561,0.3981494418667353,2.1796536488679976,True,0.5520696980871567,BUY,10057.406531245804,HOLD,-0.0010074297947362254
1668572100,397.1042995818218,394.8149402910881,397.0227600367022,-2.289359290733728,-0.08153954511959682,True,-0.020533533685095723,HOLD,10115.725036280131,HOLD,0.0057985629648305
1668573000,397.13416078996187,397.1042995818218,397.23953425761954,-0.02986120814006199,0.10537346765767097,False,0.026533468550795702,HOLD,10116.485712432755,HOLD,7.519739315720031e-05
1668573900,397.3531429829885,397.13416078996187,397.2988647137555,-0.21898219302664756,-0.05427826923300927,True,-0.013659957192117399,HOLD,10122.064004218646,HOLD,0.0005514060855178471
1668574800,397.4128653992685,397.3531429829885,397.88637184545456,-0.05972241628001029,0.4735064461860361,False,0.1191472363911316,HOLD,10123.58535652389,HOLD,0.0001503006012024688
1668575700,398.000135826022,397.4128653992685,397.90671963941054,-0.5872704267534914,-0.09341618661147777,True,-0.02347139566110923,HOLD,10138.545320858784,HOLD,0.0014777338075440127
1668576600,398.0200432981153,398.000135826022,397.1436810900488,-0.01990747209327992,-0.8763622080664959,True,-0.22018042126840942,HOLD,10139.052438293864,HOLD,5.0018757033809536e-05
1668577500,397.2536056225219,398.0200432981153,397.1278739481294,0.7664376755934086,-0.12573167439251165,False,-0.03165022862296795,HOLD,10119.528417043242,HOLD,-0.001925625828394173
1668578400,397.2336981504285,397.2536056225219,396.5747406847758,0.019907472093393608,-0.6589574656526906,False,-0.16588659741630227,HOLD,10119.02129960816,HOLD,-5.011275369604107e-05
1668579300,396.6762889318151,397.2336981504285,397.0673618236724,0.5574092186133726,0.3910728918572772,True,0.09858741315503709,HOLD,10104.82201142589,HOLD,-0.0014032274230729724
1668580200,397.1640219981018,396.6762889318151,396.3264718065417,-0.4877330662866939,-0.8375501915601262,True,-0.21088269459717807,HOLD,10117.246388585376,HOLD,0.0012295493325302775
1668581100,396.4174917946017,397.1640219981018,396.3433026967003,0.7465302035001287,-0.07418909790141015,False,-0.01871489009366171,HOLD,10098.229484769834,HOLD,-0.0018796521390441745
1668582000,396.4274455306484,396.4174917946017,396.2323995897161,-0.009953736046725226,-0.19504594093228889,True,-0.04920091762849693,HOLD,10098.483043487377,HOLD,2.5109225129549273e-05
1668582900,396.30800069808834,396.4274455306484,396.4340379150841,0.11944483256007743,0.12603721699576909,True,0.03180284444769148,HOLD,10095.440338876888,HOLD,-0.00030130313606369086
1668583800,396.49712168297503,396.30800069808834,396.6811199120152,-0.18912098488669926,0.18399822904018492,False,0.046405943190504,HOLD,10100.257954510158,HOLD,0.0004772070827576691
1668584700,396.7260576120484,396.49712168297503,396.71923129762365,-0.2289359290733728,-0.006826314424756674,True,-0.0017206619766408208,HOLD,10106.089805013591,HOLD,0.0005773961942059369
1668585600,396.7360113480951,396.7260576120484,396.2298403733193,-0.009953736046668382,-0.5061709747757845,True,-0.1275838240788461,HOLD,10106.343363731132,HOLD,2.508969566195063e-05
1668586500,396.19850960157504,396.7360113480951,396.4541287404086,0.5375017465200358,0.2556191388335378,True,0.06451794558505367,HOLD,10092.651192983943,HOLD,-0.001354809573987592
1668587400,396.3179544341351,396.19850960157504,396.6762610676512,-0.11944483256007743,0.3583066335160652,False,0.09040888244078099,HOLD,10095.693897594432,HOLD,0.00030147723846862817
1668588300,396.1786021294817,396.3179544341351,395.40971622462246,0.1393523046534142,-0.7688859048592462,False,-0.19407557619882607,HOLD,10092.144075548862,HOLD,-0.0003516174402252714
1668589200,395.1533673166749,396.1786021294817,395.78423977267465,1.0252348128067865,0.6308724559997358,True,0.15965255725485347,HOLD,10066.027527642187,HOLD,-0.0025878096578060283
1668590100,395.66100785505495,395.1533673166749,395.01670303577174,-0.5076405383800306,-0.6443048192832066,True,-0.16284263712921615,HOLD,10078.959022236753,HOLD,0.0012846671200783533
1668591000,394.8647089713215,395.66100785505495,395.31098953359464,0.7962988837334706,0.4462805622731594,True,0.11302113157587151,HOLD,10058.674324833508,HOLD,-0.0020125786163524007
1668591900,395.1633210527215,394.8647089713215,394.66652026181407,-0.29861208140005147,-0.4968007909074572,True,-0.12572037039874345,HOLD,10066.281086359726,HOLD,0.0007562389715152218
1668592800,394.51632820968814,395.1633210527215,394.652087535948,0.646992843033388,0.13575932625985843,True,0.03441158617589622,HOLD,10049.799769719591,HOLD,-0.001637279596977237
1668593700,394.4964207375948,394.51632820968814,394.64471208821806,0.019907472093336764,0.1482913506232535,True,0.037590037026442806,HOLD,10049.29265228451,HOLD,-5.0460451621048286e-05
1668594600,394.48646700154814,394.4964207375948,394.5775264265664,0.009953736046668382,0.09105942501827258,True,0.023083028857848048,HOLD,10049.03909356697,HOLD,-2.5231499003353086e-05
1668595500,394.4167908492215,394.48646700154814,393.8617189865441,0.06967615232662183,-0.5550718626774369,False,-0.14073231047854426,HOLD,10047.264182544186,HOLD,-0.0001766249495356309
1668596400,393.7001218538613,394.4167908492215,394.30055342341575,0.7166689953602372,0.6004315695544733,True,0.15250987648343917,HOLD,10029.007954881265,HOLD,-0.0018170347003156895
1668597300,394.1231556358448,393.7001218538613,394.77725827744393,-0.42303378198351993,0.6541026415991382,False,0.1659640222213954,HOLD,10039.78420037674,HOLD,0.0010745076226836847
1668598200,394.5860043620148,394.1231556358448,394.6544404064122,-0.46284872617002293,0.06843604439740147,False,0.01734375868400403,HOLD,10051.574680742375,HOLD,0.0011743758760465184
1668599100,394.4788026247922,394.5860043620148,394.8871150669909,0.10720173722262416,0.4083124421986781,True,0.10350681443003765,HOLD,10048.843853354463,HOLD,-0.00027168154987133875
1668600000,394.66563425038817,394.4788026247922,394.3630468346032,-0.18683162559597122,-0.30258741578495574,True,-0.07666930929004699,HOLD,10053.603150482699,HOLD,0.0004736163878840127
1668600900,394.32720722480144,394.66563425038817,394.41210332276574,0.338427025586725,0.08489609796430386,True,0.02152935339201831,HOLD,10044.98215408632,HOLD,-0.0008575031525851484
1668601800,394.4566057934081,394.32720722480144,394.78132277712257,-0.12939856860663213,0.3247169837144952,False,0.08232007753079988,HOLD,10048.278417414345,HOLD,0.0003281502423262417
1668602700,395.20313599690826,394.4566057934081,394.1286113958752,-0.7465302035001855,-1.0745246010330334,True,-0.2718917192604058,SELL,10067.295321229889,SELL,0.0018925534330922478
1668603600,394.87466270736815,395.20313599690826,396.3112468357313,0.32847328954011346,1.4365841283631653,True,0.3638076240479836,BUY,10067.295321229889,BUY,0.0
1668604500,394.7651716108549,394.87466270736815,395.0541347194012,0.10949109651323852,0.2889631085462838,True,0.07319873416572145,HOLD,10064.503855208528,HOLD,-0.0002772806332078659
1668605400,394.5262819457348,394.7651716108549,394.2169988256999,0.23888966512009802,-0.30928312003493375,False,-0.0783935403516347,HOLD,10058.413383889187,HOLD,-0.000605143721634116
1668606300,394.0074932229825,394.5262819457348,393.54378599144985,0.5187887227523333,-0.4637072315326236,False,-0.11768995247767931,HOLD,10045.186910340688,HOLD,-0.0013149661923503864
1668607200,393.471185924788,394.0074932229825,393.72552113168314,0.5363072981944583,0.2543352068951208,True,0.06463883913058298,HOLD,10031.513802228772,HOLD,-0.001361160149030205
1668608100,393.7200293259546,393.471185924788,393.93697413545397,-0.24884340116659587,0.2169448094993527,False,0.05510128856557295,HOLD,10037.858043186414,HOLD,0.00063243106501365
1668609000,393.9688727271214,393.7200293259546,393.79313601633794,-0.2488434011667664,-0.17573671078343978,True,-0.044606750164539535,HOLD,10044.202284144061,HOLD,0.0006320313487551132
1668609900,393.84942789456136,393.9688727271214,394.2734428567635,0.11944483256002059,0.4240149622021363,True,0.10765915402463162,HOLD,10041.15704848439,HOLD,-0.00030318342597279724
1668610800,394.3471146968948,393.84942789456136,393.3253487157043,-0.4976868023334191,-1.0217659811904696,True,-0.2591031969324348,SELL,10053.845530399682,SELL,0.0012636473918319346
1668611700,393.4015097724613,394.3471146968948,393.37381679278633,0.9456049244334963,-0.027692979674952767,False,-0.007039367919805406,HOLD,10053.845530399682,HOLD,0.0
1668612600,393.4512784526946,393.4015097724613,393.88468107652864,-0.04976868023334191,0.43340262383401296,False,0.11015407690081296,HOLD,10053.845530399682,HOLD,0.0
1668613500,393.9627014107724,393.4512784526946,393.60182244981695,-0.5114229580777874,-0.36087896095546057,True,-0.09160231658051901,HOLD,10053.845530399682,HOLD,0.0
1668614400,393.680214381768,393.9627014107724,394.49692821674364,0.2824870290044146,0.8167138349756442,True,0.2074561548027514,HOLD,10053.845530399682,HOLD,0.0
1668615300,394.57605062596815,393.680214381768,394.4070671699551,-0.8958362442001544,-0.1689834560130521,True,-0.04282658710405036,HOLD,10053.845530399682,HOLD,0.0
1668616200,394.48646700154814,394.57605062596815,394.078204460919,0.08958362442001544,-0.4082625406291527,False,-0.10349215366811315,HOLD,10053.845530399682,HOLD,0.0
1668617100,394.1579937120081,394.48646700154814,394.12700850703186,0.3284732895400566,-0.030985204976218483,False,-0.007861112921854848,HOLD,10053.845530399682,HOLD,0.0
1668618000,394.2077623922414,394.1579937120081,394.08553026543046,-0.04976868023334191,-0.12223212681095674,True,-0.03100703194406769,HOLD,10053.845530399682,HOLD,0.0
1668618900,394.1679474480548,394.2077623922414,394.1341879672392,0.039814944186616685,-0.03375948081560409,False,-0.008564745315841052,HOLD,10053.845530399682,HOLD,0.0
1668619800,394.2177161282881,394.1679474480548,394.24286332203474,-0.04976868023328507,0.025147193746647645,False,0.006379011576045997,HOLD,10053.845530399682,HOLD,0.0
1668620700,394.32720722480144,394.2177161282881,394.38096465185413,-0.1094910965133522,0.05375742705268749,False,0.01363269540314549,HOLD,10053.845530399682,HOLD,0.0
1668621600,394.4665595294548,394.32720722480144,394.1686579692137,-0.13935230465335735,-0.2979015602410868,True,-0.07552010507467175,HOLD,10053.845530399682,HOLD,0.0
1668622500,394.2575310724747,394.4665595294548,394.26501127190835,0.20902845698009287,0.007480199433643975,True,0.0018972876468069091,HOLD,10053.845530399682,HOLD,0.0
1668623400,394.3570684329415,394.2575310724747,394.2319151036295,-0.09953736046679751,-0.12515332931201328,True,-0.031736043126939666,HOLD,10053.845530399682,HOLD,0.0
1668624300,394.32720722480144,394.3570684329415,394.26868597900284,0.02986120814006199,-0.05852124579860174,False,-0.014840783168491706,HOLD,10053.845530399682,HOLD,0.0
1668625200,394.3670221689881,394.32720722480144,394.43520283610553,-0.03981494418667353,0.06818066711741722,False,0.01728863299533232,HOLD,10053.845530399682,HOLD,0.0
1668626100,394.5362356817815,394.3670221689881,394.3931455651824,-0.1692135127933625,-0.143090116599069,True,-0.03626792767254977,HOLD,10053.845530399682,HOLD,0.0
1668627000,394.4964207375948,394.5362356817815,394.1124302378877,0.03981494418667353,-0.3839904997071244,False,-0.09733687798463993,HOLD,10053.845530399682,HOLD,0.0
1668627900,394.2177161282881,394.4964207375948,394.4586386635387,0.2787046093067147,0.24092253525060414,True,0.06111408122820185,HOLD,10053.845530399682,HOLD,0.0
1668628800,394.5660968899214,394.2177161282881,393.9985435670429,-0.34838076163333653,-0.5675533228785525,True,-0.14384239481094904,HOLD,10053.845530399682,HOLD,0.0
1668658500,394.10822503177457,394.5660968899214,394.06606901987334,0.45787185814685927,-0.042156011901226975,False,-0.01069655724587534,HOLD,10053.845530399682,HOLD,0.0
1668659400,394.1779011841013,394.10822503177457,393.2074159736273,-0.06967615232673552,-0.9704852104740098,True,-0.24620487540237407,SELL,10053.845530399682,HOLD,0.0
1668660300,393.32187988408776,394.1779011841013,392.82862678106085,0.8560213000135377,-0.49325310302691605,False,-0.12540698299628744,HOLD,10053.845530399682,HOLD,0.0
1668661200,392.9436379143144,393.32187988408776,392.97811098749474,0.3782419697733417,0.034473073180322444,True,0.008773032530390445,HOLD,10053.845530399682,HOLD,0.0
1668662100,393.0929439550145,392.9436379143144,393.43617246291757,-0.14930604070008258,0.3432285079030635,False,0.08731484835361035,HOLD,10053.845530399682,HOLD,0.0
1668663000,393.55081581316114,393.0929439550145,392.98147957379655,-0.4578718581466319,-0.5693362393645884,True,-0.14466651229987076,HOLD,10053.845530399682,HOLD,0.0
1668663900,393.0929439550145,393.55081581316114,391.42264354987435,0.4578718581466319,-1.6703004051401535,False,-0.42491233455752453,SELL,10053.845530399682,HOLD,0.0
1668664800,391.5302073956876,393.0929439550145,391.4270085768252,1.5627365593268792,-0.1031988188624382,False,-0.02635781784217318,HOLD,10053.845530399682,HOLD,0.0
1668665700,391.5302073956876,391.5302073956876,391.034010645197,0.0,-0.4961967504906397,False,-0.12673268655084236,HOLD,10053.845530399682,HOLD,0.0
1668666600,391.1320579538208,391.5302073956876,390.7408274889535,0.398149441866849,-0.3912304648672489,False,-0.10002515951107228,HOLD,10053.845530399682,HOLD,0.0
1668667500,390.8334458724207,391.1320579538208,391.42401656764287,0.29861208140005147,0.5905706952221408,True,0.1511054648621142,HOLD,10053.845530399682,HOLD,0.0
1668668400,391.5102999235942,390.8334458724207,390.95412484670584,-0.67685405117345,-0.5561750768883371,True,-0.1420588620521295,HOLD,10053.845530399682,HOLD,0.0
1668669300,391.03252059335415,391.5102999235942,390.9853979485318,0.4777793302400255,-0.047122644822366055,False,-0.012050825018559067,HOLD,10053.845530399682,HOLD,0.0
1668670200,391.0524280654475,391.03252059335415,390.3645056504077,-0.019907472093336764,-0.6879224150397931,True,-0.17591564855970176,HOLD,10053.845530399682,HOLD,0.0
1668671100,390.4153889584607,391.0524280654475,390.32958120828204,0.6370391069867765,-0.08580775017867381,False,-0.021978577844379888,HOLD,10053.845530399682,HOLD,0.0
1668672000,390.3556665421807,390.4153889584607,389.38257491085574,0.05972241628001029,-0.9730916313249622,False,-0.24928333689753487,SELL,10053.845530399682,HOLD,0.0
1668672900,389.3702466735606,390.3556665421807,389.6266290363587,0.985419868620113,0.25638236279809234,True,0.06584539136937129,HOLD,10053.845530399682,HOLD,0.0
1668673800,389.539460186354,389.3702466735606,389.426861763323,-0.16921351279341934,-0.11259842303098822,True,-0.028905524225227817,HOLD,10053.845530399682,HOLD,0.0
1668674700,389.0815883282072,389.539460186354,388.8397596826153,0.4578718581468024,-0.24182864559190875,False,-0.06215371090443782,HOLD,10053.845530399682,HOLD,0.0
1668675600,388.5540403177338,389.0815883282072,389.04669378982186,0.5275480104734243,0.4926534720880795,True,0.12679149383833974,HOLD,10053.845530399682,HOLD,0.0
1668676500,389.0417733840205,388.5540403177338,388.7768844492018,-0.4877330662866939,-0.26488893481865716,True,-0.06808753016792032,HOLD,10053.845530399682,HOLD,0.0
1668677400,388.6137627340138,389.0417733840205,389.610240534121,0.4280106500066836,0.9964778001071863,True,0.25641855633127036,BUY,10053.845530399682,BUY,0.0
1668678300,389.44987656193393,388.6137627340138,388.7319650080229,-0.8361138279201441,-0.7179115539110512,True,-0.1843399105037031,HOLD,10075.476671851287,HOLD,0.0021515291224836197
1668679200,388.568373697641,389.44987656193393,389.3678136176678,0.8815028642929406,0.7994399200268276,True,0.20573983219975092,HOLD,10052.671268435166,HOLD,-0.002263456525072871
1668680100,389.2010331607672,388.568373697641,390.32403275721674,-0.632659463126231,1.1229995964495174,False,0.28853972645690285,BUY,10069.038832133549,HOLD,0.0016281805364286583
1668681000,390.1565918212474,389.2010331607672,389.6564668668241,-0.9555586604801647,-0.5001249544233133,True,-0.12818569900068447,HOLD,10093.76013664967,HOLD,0.0024551801744201462
1668681900,389.4896915061206,390.1565918212474,388.93312675813246,0.6669003151267816,-0.5565647479881477,False,-0.14289588662435795,HOLD,10076.506726206126,HOLD,-0.0017093144883538747
1668682800,388.7531150386672,389.4896915061206,389.1639066635417,0.7365764674534034,0.4107916248744914,True,0.1056690246285569,HOLD,10057.450720641618,HOLD,-0.0018911321236900758
1668683700,388.9677175878333,388.7531150386672,389.61591126061404,-0.2146025491661021,0.6481936727807351,False,0.16664459374687454,HOLD,10063.002713614194,HOLD,0.0005520278574351334
1668684600,389.4189204428288,388.9677175878333,389.8586767163545,-0.4512028549954721,0.4397562735257452,False,0.11292627308033085,HOLD,10074.6758045904,HOLD,0.0011600007779402066
1668685500,389.6987199631006,389.4189204428288,391.52839386042035,-0.27979952027180843,1.8296738973197648,False,0.4695098555861336,BUY,10081.914511569026,HOLD,0.0007185052024529792
1668686400,391.3211789387075,389.6987199631006,391.44789895765814,-1.6224589756068895,0.12672001895066387,False,0.032382611974730864,HOLD,10123.889226528689,HOLD,0.004163367474649515
1668687300,391.4107625631276,391.3211789387075,391.078259166992,-0.08958362442012913,-0.3325033961356212,True,-0.08494998807857111,HOLD,10126.206848827078,HOLD,0.0002289260823118422
1668688200,391.1722710474494,391.4107625631276,391.26443888780733,0.2384915156782199,0.0921678403579449,True,0.02356195650349789,HOLD,10120.036823241595,HOLD,-0.0006093126160263695
1668689100,391.6098372840609,391.1722710474494,391.38265145727894,-0.4375662366115307,-0.22718582678197663,True,-0.058013309460656755,HOLD,10131.35712060127,HOLD,0.0011186023882518992
1668690000,392.43599737593433,391.6098372840609,393.36772542276464,-0.8261600918734189,0.9317280468303011,False,0.23742165679509555,BUY,10152.730748464164,HOLD,0.0021096510179701156
1668690900,392.5853034166344,392.43599737593433,392.97236087124054,-0.14930604070008258,0.38705745460612206,False,0.09859193689564943,HOLD,10156.593452294808,HOLD,0.00038045959519106276
1668691800,392.5753496805877,392.5853034166344,392.834499838078,0.009953736046725226,0.25915015749029635,True,0.06601284510123967,HOLD,10156.335938706097,HOLD,-2.535432671602056e-05
1668692700,392.6151646247744,392.5753496805877,392.4897293484769,-0.03981494418673037,-0.12543527629753726,True,-0.03194865802430653,HOLD,10157.365993060937,HOLD,0.00010141987829626053
1668693600,392.3873236066661,392.6151646247744,391.84248256282694,0.2278410181083359,-0.544841043839142,False,-0.13885286579372208,HOLD,10151.471507015372,HOLD,-0.0005803163979314352
1668694500,391.8089120049942,392.3873236066661,391.43159770300474,0.5784116016718599,-0.377314301989486,False,-0.09630059205612876,HOLD,10136.507392375459,HOLD,-0.0014740833020683297
1668695400,391.4406237712675,391.8089120049942,391.07768984712817,0.36828823372673014,-0.3629339241393268,False,-0.09271749075062834,HOLD,10126.979389593203,HOLD,-0.0009399690064274546
1668696300,391.1171273497508,391.4406237712675,391.2710942460005,0.3234964215167224,0.15396689624969895,True,0.03936593042933052,HOLD,10118.610197960143,HOLD,-0.000826425265727404
1668697200,391.3311326747541,391.1171273497508,390.3598418757911,-0.21400532500331337,-0.9712907989629684,True,-0.2482017702819046,SELL,10124.146740117398,SELL,0.000547164289258939
1668698100,390.4247454703446,391.3311326747541,390.1882464203548,0.9063872044094978,-0.23649904998978855,False,-0.06057481057069736,HOLD,10124.146740117398,HOLD,0.0
1668699000,390.256129181714,390.4247454703446,390.88262053917975,0.16861628863057376,0.6264913574657385,True,0.1605333806747278,HOLD,10124.146740117398,HOLD,0.0
1668699900,390.9528907049808,390.256129181714,392.38465604846516,-0.6967615232667868,1.4317653434843578,False,0.3662245189957658,BUY,10124.146740117398,BUY,0.0
1668700800,392.4559048480276,390.9528907049808,392.12471611139756,-1.503014143046812,-0.3311887366300539,True,-0.08438877655778973,HOLD,10163.068912323974,HOLD,0.0038444891412274806
1668701700,392.1971077108143,392.4559048480276,392.3832001826648,0.2587971372133211,0.18609247185048616,True,0.047448710913926745,HOLD,10156.367081348008,HOLD,-0.000659429846809334
1668702600,392.4559048480276,392.1971077108143,392.82853619430034,-0.2587971372133211,0.3726313462727262,False,0.09494858955352496,HOLD,10163.068912323974,HOLD,0.0006598649814728574
